eyeDataTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,note
1759654262415,True,True,0.05066024,1.482268,0.06314968,0.507829,-0.07493794,0.8581923,True,0.3946867,1.431502,0.644528,Data_from_ARETT
1759654262449,True,True,0.05088421,1.482208,0.06306594,0.5089193,-0.07538363,0.8575072,True,0.3956391,1.431141,0.6439631,Data_from_ARETT
1759654262483,True,True,0.05110448,1.482109,0.06305273,0.5092377,-0.07534997,0.857321,True,0.3960226,1.431073,0.6437355,Data_from_ARETT
1759654262516,True,True,0.05112801,1.482182,0.06305239,0.5094485,-0.07562651,0.8571714,True,0.3961903,1.430958,0.6436361,Data_from_ARETT
1759654262550,True,True,0.05128391,1.4822,0.06311655,0.5086382,-0.0760503,0.8576151,True,0.3957399,1.430698,0.6439039,Data_from_ARETT
1759654262585,True,True,0.05138378,1.482189,0.06310087,0.5082275,-0.07632846,0.8578337,True,0.3955501,1.4305,0.6440169,Data_from_ARETT
1759654262619,True,True,0.05139154,1.482189,0.06298616,0.5079755,-0.0770584,0.8579178,True,0.3954553,1.429996,0.644074,Data_from_ARETT
1759654262653,True,True,0.05132347,1.482137,0.06311853,0.5084022,-0.07803685,0.8575765,True,0.3956625,1.429283,0.6439521,Data_from_ARETT
1759654262688,True,True,0.05149861,1.481894,0.06315205,0.5085781,-0.07897893,0.8573859,True,0.3959226,1.428407,0.643799,Data_from_ARETT
1759654262722,True,True,0.05147821,1.481933,0.06306267,0.5081322,-0.07996809,0.8575586,True,0.3956725,1.427765,0.6439485,Data_from_ARETT
1759654262756,True,True,0.0512916,1.481942,0.06315915,0.5075349,-0.07996283,0.8579127,True,0.3950877,1.427777,0.6442957,Data_from_ARETT
1759654262791,True,True,0.0514549,1.481897,0.06336005,0.5080253,-0.07982021,0.8576357,True,0.3954484,1.42785,0.6440814,Data_from_ARETT
1759654262825,True,True,0.05153504,1.48206,0.06324378,0.5085651,-0.0795418,0.8573416,True,0.3959161,1.428197,0.6438032,Data_from_ARETT
1759654262859,True,True,0.05148019,1.482158,0.0635237,0.5079702,-0.07844488,0.8577953,True,0.3953196,1.42906,0.644156,Data_from_ARETT
1759654262893,True,True,0.05143584,1.482173,0.06331953,0.5065634,-0.07855899,0.8586164,True,0.394428,1.428981,0.6446855,Data_from_ARETT
1759654262926,True,True,0.05131837,1.482382,0.06320184,0.5057186,-0.08000125,0.8589811,True,0.3938613,1.428194,0.6450232,Data_from_ARETT
1759654262961,True,True,0.0499596,1.482114,0.06404068,0.496031,-0.08050879,0.8645644,True,0.3859762,1.427576,0.6497056,Data_from_ARETT
1759654262995,True,True,0.04860902,1.482216,0.06471687,0.4856928,-0.08127593,0.8703429,False,0,0,0,Data_from_ARETT
1759654263029,True,True,0.04660413,1.482114,0.0651909,0.4633727,-0.08086775,0.882466,False,0,0,0,Data_from_ARETT
1759654263063,True,True,0.042801,1.482297,0.06606052,0.4255812,-0.0852045,0.9009,False,0,0,0,Data_from_ARETT
1759654263097,True,True,0.03960204,1.482065,0.06737547,0.3912094,-0.08852708,0.9160339,False,0,0,0,Data_from_ARETT
1759654263132,True,True,0.03721,1.4819,0.06815021,0.3626311,-0.08978499,0.9275976,False,0,0,0,Data_from_ARETT
1759654263165,True,True,0.03037184,1.48183,0.06970988,0.2933222,-0.09289366,0.9514898,False,0,0,0,Data_from_ARETT
1759654263199,True,True,0.02626419,1.481669,0.07107526,0.2491425,-0.09503692,0.9637925,False,0,0,0,Data_from_ARETT
1759654263233,True,True,0.02185304,1.481586,0.07160837,0.1952288,-0.0979022,0.975859,False,0,0,0,Data_from_ARETT
1759654263268,True,True,0.01708961,1.481549,0.07248515,0.1410287,-0.1015621,0.9847822,False,0,0,0,Data_from_ARETT
1759654263302,True,True,0.01218571,1.481414,0.07301051,0.08612987,-0.1017056,0.991079,False,0,0,0,Data_from_ARETT
1759654263335,True,True,0.009973147,1.481297,0.07349046,0.06301555,-0.1025666,0.9927281,False,0,0,0,Data_from_ARETT
1759654263371,True,True,0.004484463,1.481163,0.07430292,0.003167701,-0.1025451,0.9947233,False,0,0,0,Data_from_ARETT
