eyeDataTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,note
1759653302602,True,True,-0.02041399,1.671302,0.0905951,-0.2100637,-0.07844528,0.9745356,False,0,0,0,Data_from_ARETT
1759653302636,True,True,-0.02065793,1.670609,0.08939308,-0.2126359,-0.1115914,0.9707385,False,0,0,0,Data_from_ARETT
1759653302671,True,True,-0.02231649,1.668145,0.09204133,-0.2213456,-0.1204323,0.9677304,False,0,0,0,Data_from_ARETT
1759653302704,True,True,-0.0222373,1.667569,0.09351138,-0.2339135,-0.1124964,0.9657272,False,0,0,0,Data_from_ARETT
1759653302738,True,True,-0.0222373,1.667569,0.09351138,-0.2339135,-0.1124964,0.9657272,False,0,0,0,Data_from_ARETT
1759653302773,True,True,-0.02129757,1.669522,0.09172753,-0.2230707,-0.1078366,0.9688193,False,0,0,0,Data_from_ARETT
1759653302807,True,True,-0.02090866,1.669468,0.09426545,-0.225105,-0.09818435,0.9693748,False,0,0,0,Data_from_ARETT
1759653302841,True,True,-0.02089545,1.672105,0.09194441,-0.2354258,-0.07024829,0.9693502,False,0,0,0,Data_from_ARETT
1759653302875,True,True,-0.01782722,1.67372,0.08961413,-0.2308271,-0.07073995,0.9704199,False,0,0,0,Data_from_ARETT
1759653302909,True,True,-0.01890813,1.672348,0.09047242,-0.2255611,-0.06688669,0.9719302,False,0,0,0,Data_from_ARETT
1759653302943,True,True,-0.01816523,1.672873,0.08957377,-0.2234054,-0.06630866,0.9724675,False,0,0,0,Data_from_ARETT
1759653302977,True,True,-0.01751421,1.67224,0.09022122,-0.2209373,-0.08233412,0.9718065,False,0,0,0,Data_from_ARETT
1759653303011,True,True,-0.01643688,1.672537,0.08998745,-0.222294,-0.08336969,0.9714087,False,0,0,0,Data_from_ARETT
1759653303045,True,True,-0.01638588,1.672795,0.09145082,-0.2201443,-0.070396,0.9729239,False,0,0,0,Data_from_ARETT
1759653303079,True,True,-0.01543995,1.674264,0.0894954,-0.2236915,-0.05805435,0.9729295,False,0,0,0,Data_from_ARETT
1759653303113,True,True,-0.01351327,1.674617,0.08982243,-0.2169588,-0.06753704,0.9738417,False,0,0,0,Data_from_ARETT
1759653303147,True,True,-0.01088371,1.674338,0.09176721,-0.2090252,-0.07178995,0.9752716,False,0,0,0,Data_from_ARETT
1759653303181,True,True,-0.01059359,1.672727,0.09017294,-0.1904217,-0.08300319,0.9781871,False,0,0,0,Data_from_ARETT
1759653303215,True,True,-0.01336238,1.67377,0.08924314,-0.2315312,-0.08774153,0.9688626,False,0,0,0,Data_from_ARETT
1759653303249,True,True,-0.01428584,1.674183,0.09102717,-0.2088373,-0.0626061,0.9759444,False,0,0,0,Data_from_ARETT
1759653303283,True,True,-0.01171605,1.676357,0.08955404,-0.2056637,-0.03684864,0.9779288,False,0,0,0,Data_from_ARETT
1759653303317,True,True,-0.010063,1.677017,0.08797302,-0.1866677,-0.03789984,0.9816918,False,0,0,0,Data_from_ARETT
1759653303351,True,True,-0.01059187,1.676049,0.08916563,-0.1688766,-0.03864693,0.9848793,False,0,0,0,Data_from_ARETT
1759653303385,True,True,-0.01090105,1.676021,0.08923053,-0.1919011,-0.04419093,0.9804189,False,0,0,0,Data_from_ARETT
1759653303420,True,True,-0.01234211,1.676205,0.08777905,-0.2244805,-0.04105148,0.9736135,False,0,0,0,Data_from_ARETT
1759653303454,True,True,-0.01412079,1.676665,0.08699456,-0.2312664,-0.04148469,0.9720056,False,0,0,0,Data_from_ARETT
1759653303487,True,True,-0.01370672,1.677518,0.08511922,-0.2410535,-0.03527088,0.9698707,False,0,0,0,Data_from_ARETT
1759653303521,True,True,-0.01176275,1.677088,0.08515413,-0.2325437,-0.03154825,0.9720742,False,0,0,0,Data_from_ARETT
1759653303556,True,True,-0.01281523,1.678404,0.08215453,-0.240816,-0.03562292,0.9699168,False,0,0,0,Data_from_ARETT
1759653303589,True,True,-0.01281523,1.678404,0.08215453,-0.240816,-0.03562292,0.9699168,False,0,0,0,Data_from_ARETT
1759653303623,True,True,-0.01086896,1.679245,0.08089429,-0.2400333,-0.01599296,0.9706329,False,0,0,0,Data_from_ARETT
1759653303657,True,True,-0.01184105,1.678797,0.08136763,-0.2415802,-0.02627088,0.9700252,False,0,0,0,Data_from_ARETT
1759653303692,True,True,-0.01022955,1.677939,0.08197062,-0.2437086,-0.03274916,0.9692954,False,0,0,0,Data_from_ARETT
1759653303725,True,True,-0.008262964,1.678139,0.08294058,-0.207529,-0.03492451,0.9776052,False,0,0,0,Data_from_ARETT
1759653303760,True,True,-0.005524558,1.676491,0.08485167,-0.2067544,-0.04150615,0.9775121,False,0,0,0,Data_from_ARETT
1759653303794,True,True,-0.005524558,1.676491,0.08485167,-0.2067544,-0.04150615,0.9775121,False,0,0,0,Data_from_ARETT
1759653303829,True,True,-0.005580818,1.676571,0.08580682,-0.221309,-0.04171759,0.9743111,False,0,0,0,Data_from_ARETT
1759653303863,True,True,-0.005933287,1.676204,0.08473457,-0.2252147,-0.05439506,0.9727896,False,0,0,0,Data_from_ARETT
1759653303897,True,True,-0.003722207,1.676319,0.0848508,-0.2174171,-0.06284805,0.9740533,False,0,0,0,Data_from_ARETT
1759653303931,True,True,-0.003225282,1.674329,0.08838819,-0.1951227,-0.06332064,0.9787326,False,0,0,0,Data_from_ARETT
1759653303965,True,True,-0.002695469,1.675208,0.08934367,-0.167333,-0.05549809,0.9843372,False,0,0,0,Data_from_ARETT
1759653304000,True,True,-0.002695469,1.675208,0.08934367,-0.167333,-0.05549809,0.9843372,False,0,0,0,Data_from_ARETT
1759653304033,True,True,-0.0071081,1.674191,0.08793048,-0.2048623,-0.08674566,0.9749393,False,0,0,0,Data_from_ARETT
1759653304067,True,True,-0.005820118,1.672477,0.09147647,-0.2235971,-0.08231277,0.9711998,False,0,0,0,Data_from_ARETT
1759653304101,True,True,-0.007240755,1.67332,0.09185127,-0.1971499,-0.06949706,0.977907,False,0,0,0,Data_from_ARETT
1759653304136,True,True,-0.004452453,1.674696,0.0903057,-0.1854806,-0.07314707,0.9799216,False,0,0,0,Data_from_ARETT
1759653304170,True,True,-0.003711705,1.673557,0.09054034,-0.1966259,-0.08425139,0.9768521,False,0,0,0,Data_from_ARETT
1759653304205,True,True,-0.003850515,1.673316,0.09091971,-0.1901814,-0.09155066,0.977471,False,0,0,0,Data_from_ARETT
1759653304238,True,True,-0.003603949,1.673265,0.09241981,-0.1803352,-0.07951505,0.980386,False,0,0,0,Data_from_ARETT
1759653304272,True,True,-0.003100501,1.67399,0.09091832,-0.1856958,-0.0651187,0.9804472,False,0,0,0,Data_from_ARETT
1759653304306,True,True,-0.002430762,1.673437,0.09005522,-0.1975416,-0.07666518,0.9772921,False,0,0,0,Data_from_ARETT
1759653304340,True,True,-0.003884747,1.672971,0.09004448,-0.1949525,-0.08585007,0.9770482,False,0,0,0,Data_from_ARETT
1759653304374,True,True,-0.002281701,1.671663,0.0914783,-0.179712,-0.0994719,0.9786772,False,0,0,0,Data_from_ARETT
1759653304409,True,True,-0.002248558,1.669996,0.09389405,-0.1629022,-0.1064717,0.9808806,False,0,0,0,Data_from_ARETT
1759653304442,True,True,-0.002248558,1.669996,0.09389405,-0.1629022,-0.1064717,0.9808806,False,0,0,0,Data_from_ARETT
1759653304476,True,True,-0.001824573,1.668024,0.09613588,-0.1513266,-0.1225751,0.9808545,False,0,0,0,Data_from_ARETT
1759653304511,True,True,-0.003019005,1.667144,0.09818795,-0.1544206,-0.1297473,0.9794488,False,0,0,0,Data_from_ARETT
1759653304545,True,True,-0.003315987,1.665845,0.1006112,-0.1427209,-0.1315219,0.9809856,False,0,0,0,Data_from_ARETT
1759653304579,True,True,-0.003060434,1.665325,0.101407,-0.1360364,-0.1392865,0.9808636,False,0,0,0,Data_from_ARETT
1759653304613,True,True,-0.002988234,1.663975,0.1034602,-0.1269441,-0.1530802,0.9800264,False,0,0,0,Data_from_ARETT
1759653304647,True,True,-0.00301408,1.662532,0.1051371,-0.1192175,-0.1576945,0.9802651,False,0,0,0,Data_from_ARETT
1759653304681,True,True,-0.004301988,1.660829,0.1086039,-0.1127987,-0.1611361,0.980465,False,0,0,0,Data_from_ARETT
1759653304716,True,True,-0.006412948,1.660314,0.1094599,-0.1037521,-0.1609633,0.9814919,False,0,0,0,Data_from_ARETT
1759653304751,True,True,-0.006926279,1.659412,0.1096122,-0.1066789,-0.1679602,0.9800045,False,0,0,0,Data_from_ARETT
1759653304784,True,True,-0.009716155,1.658408,0.110715,-0.1168824,-0.1805432,0.9765975,False,0,0,0,Data_from_ARETT
1759653304819,True,True,-0.01096468,1.657196,0.1125542,-0.1113039,-0.1779317,0.9777278,False,0,0,0,Data_from_ARETT
1759653304852,True,True,-0.01193838,1.656708,0.1134067,-0.1039659,-0.1739957,0.9792429,False,0,0,0,Data_from_ARETT
1759653304886,True,True,-0.01214959,1.657612,0.1131805,-0.09703474,-0.1668823,0.9811904,False,0,0,0,Data_from_ARETT
1759653304920,True,True,-0.01494051,1.656538,0.1141597,-0.08895622,-0.1691404,0.9815693,False,0,0,0,Data_from_ARETT
1759653304954,True,True,-0.0170948,1.656143,0.1148611,-0.08847851,-0.1718993,0.9811331,False,0,0,0,Data_from_ARETT
1759653304988,True,True,-0.01790317,1.655753,0.114981,-0.08715423,-0.1730114,0.9810562,False,0,0,0,Data_from_ARETT
1759653305022,True,True,-0.01924375,1.655,0.1160552,-0.08270154,-0.1743112,0.9812115,False,0,0,0,Data_from_ARETT
