eyeDataTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,note
1759656855894,True,True,0.1400236,1.584342,-0.2846242,0.2826583,0.001350747,0.9592197,False,0,0,0,Data_from_ARETT
1759656855928,True,True,0.1383958,1.585134,-0.2851982,0.2703949,0.01270064,0.9626657,False,0,0,0,Data_from_ARETT
1759656855962,True,True,0.136415,1.585839,-0.2862605,0.258763,0.02102195,0.9657121,False,0,0,0,Data_from_ARETT
1759656855996,True,True,0.1358767,1.585588,-0.2865655,0.2550216,0.01983166,0.966732,False,0,0,0,Data_from_ARETT
1759656856030,True,True,0.1334813,1.58572,-0.2884189,0.2379127,0.02270263,0.9710212,False,0,0,0,Data_from_ARETT
1759656856065,True,True,0.1315528,1.585293,-0.288858,0.2250102,0.01882607,0.9741745,False,0,0,0,Data_from_ARETT
1759656856098,True,True,0.1302704,1.58513,-0.2893484,0.2146104,0.01987555,0.9764975,False,0,0,0,Data_from_ARETT
1759656856132,True,True,0.129,1.585171,-0.289746,0.2042542,0.01895404,0.9787344,False,0,0,0,Data_from_ARETT
1759656856167,True,True,0.1278075,1.585121,-0.2897237,0.1952032,0.01962664,0.9805664,False,0,0,0,Data_from_ARETT
1759656856200,True,True,0.1264899,1.585214,-0.290071,0.187162,0.0204488,0.9821162,False,0,0,0,Data_from_ARETT
1759656856235,True,True,0.1253451,1.584881,-0.2901086,0.1786331,0.01759701,0.9837584,False,0,0,0,Data_from_ARETT
1759656856268,True,True,0.1244757,1.584634,-0.2898382,0.16871,0.01434565,0.9855613,False,0,0,0,Data_from_ARETT
1759656856302,True,True,0.1231648,1.584373,-0.2896187,0.1574977,0.01453315,0.9874124,False,0,0,0,Data_from_ARETT
1759656856336,True,True,0.1214272,1.584408,-0.2897198,0.1439371,0.01234931,0.9895098,False,0,0,0,Data_from_ARETT
1759656856370,True,True,0.1202171,1.584047,-0.28931,0.1327448,0.01069972,0.9910925,False,0,0,0,Data_from_ARETT
1759656856404,True,True,0.1191937,1.583789,-0.2890867,0.122303,0.008292262,0.9924582,False,0,0,0,Data_from_ARETT
1759656856439,True,True,0.1182139,1.583589,-0.2889073,0.1132321,0.005031195,0.9935558,False,0,0,0,Data_from_ARETT
1759656856472,True,True,0.1176909,1.583214,-0.2885837,0.1101966,0.00193947,0.9939079,False,0,0,0,Data_from_ARETT
1759656856507,True,True,0.1167886,1.582822,-0.288398,0.1012804,-0.00174914,0.9948564,False,0,0,0,Data_from_ARETT
1759656856541,True,True,0.1153373,1.582499,-0.2878942,0.0870423,-0.003377279,0.9961989,False,0,0,0,Data_from_ARETT
1759656856575,True,True,0.1141061,1.582446,-0.2876633,0.07713117,-0.002770289,0.9970171,False,0,0,0,Data_from_ARETT
1759656856609,True,True,0.1135536,1.582422,-0.2876414,0.07284267,-0.003004129,0.9973389,False,0,0,0,Data_from_ARETT
1759656856643,True,True,0.1115388,1.582605,-0.2878916,0.05115462,-0.003891176,0.9986832,False,0,0,0,Data_from_ARETT
1759656856677,True,True,0.1099054,1.582481,-0.2874822,0.03539164,0.0005034853,0.9993734,False,0,0,0,Data_from_ARETT
1759656856711,True,True,0.1083909,1.582986,-0.2881901,0.02916979,0.003198274,0.9995694,False,0,0,0,Data_from_ARETT
1759656856746,True,True,0.1075892,1.583102,-0.2888704,0.02533399,0.003168373,0.999674,False,0,0,0,Data_from_ARETT
1759656856780,True,True,0.1068594,1.583113,-0.2892522,0.02014306,0.00478777,0.9997857,False,0,0,0,Data_from_ARETT
1759656856814,True,True,0.107007,1.583291,-0.2897522,0.02294494,0.007633393,0.9997076,False,0,0,0,Data_from_ARETT
1759656856848,True,True,0.1069373,1.58337,-0.2901495,0.02654155,0.01002499,0.9995974,False,0,0,0,Data_from_ARETT
1759656856882,True,True,0.1076279,1.583357,-0.2903661,0.03408846,0.01184442,0.9993486,False,0,0,0,Data_from_ARETT
1759656856916,True,True,0.1083745,1.583536,-0.2905605,0.04345924,0.01388772,0.9989586,False,0,0,0,Data_from_ARETT
1759656856949,True,True,0.1090119,1.583723,-0.2908565,0.05308978,0.01651221,0.9984532,False,0,0,0,Data_from_ARETT
1759656856984,True,True,0.1096701,1.584159,-0.2910028,0.06267054,0.01986109,0.9978366,False,0,0,0,Data_from_ARETT
1759656857018,True,True,0.1101073,1.584769,-0.2909736,0.06761402,0.02213789,0.9974659,False,0,0,0,Data_from_ARETT
