eyeDataTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,note
1759671334255,True,True,-0.02292717,1.649513,0.1025529,0.4847948,-0.2276477,0.8444824,False,0,0,0,Data_from_ARETT
1759671334289,True,True,-0.02331386,1.650249,0.1032067,0.4866019,-0.2241709,0.8443732,False,0,0,0,Data_from_ARETT
1759671334323,True,True,-0.02331528,1.650871,0.1037494,0.4871075,-0.2220836,0.8446332,False,0,0,0,Data_from_ARETT
1759671334357,True,True,-0.02309773,1.651124,0.1045941,0.487858,-0.2197085,0.8448211,False,0,0,0,Data_from_ARETT
1759671334391,True,True,-0.02299768,1.650823,0.1053183,0.4876052,-0.2190792,0.8451304,False,0,0,0,Data_from_ARETT
1759671334424,True,True,-0.0225543,1.650072,0.1052007,0.4859835,-0.2248579,0.8445466,False,0,0,0,Data_from_ARETT
1759671334459,True,True,-0.022248,1.648996,0.1059174,0.4839264,-0.2281967,0.8448322,False,0,0,0,Data_from_ARETT
1759671334493,True,True,-0.02216309,1.648531,0.1056327,0.4832421,-0.2283944,0.8451704,False,0,0,0,Data_from_ARETT
1759671334527,True,True,-0.02138268,1.647296,0.104242,0.4809857,-0.2340845,0.8449007,False,0,0,0,Data_from_ARETT
1759671334562,True,True,-0.02103074,1.646475,0.1033732,0.4777974,-0.2391988,0.8452772,False,0,0,0,Data_from_ARETT
