eyeDataTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,note
1759658290009,True,True,-0.09696046,1.698243,0.09772623,-0.4095232,0.05417491,0.9106898,False,0,0,0,Data_from_ARETT
1759658290043,True,True,-0.09789654,1.697663,0.0976316,-0.4170239,0.04506132,0.9077778,False,0,0,0,Data_from_ARETT
1759658290076,True,True,-0.09877625,1.698056,0.09683026,-0.4214289,0.0433717,0.9058237,False,0,0,0,Data_from_ARETT
1759658290111,True,True,-0.09870268,1.697884,0.09792346,-0.4231304,0.04719196,0.904839,False,0,0,0,Data_from_ARETT
1759658290145,True,True,-0.09949881,1.697189,0.09831572,-0.4269656,0.05232571,0.9027527,False,0,0,0,Data_from_ARETT
1759658290179,True,True,-0.09998994,1.697734,0.09593645,-0.4241533,0.04394874,0.9045234,False,0,0,0,Data_from_ARETT
1759658290213,True,True,-0.09993183,1.697261,0.09652687,-0.4300585,0.04102238,0.9018685,False,0,0,0,Data_from_ARETT
1759658290247,True,True,-0.1008492,1.696673,0.09682661,-0.4352723,0.04075985,0.8993757,False,0,0,0,Data_from_ARETT
1759658290281,True,True,-0.1009055,1.696993,0.09625355,-0.4357853,0.03782516,0.8992555,False,0,0,0,Data_from_ARETT
1759658290315,True,True,-0.101597,1.696782,0.09657052,-0.4372906,0.0399649,0.8984318,False,0,0,0,Data_from_ARETT
1759658290349,True,True,-0.1009929,1.696925,0.09630672,-0.4342377,0.03919422,0.8999452,False,0,0,0,Data_from_ARETT
1759658290383,True,True,-0.1015,1.696707,0.09648876,-0.4332838,0.03575675,0.900548,False,0,0,0,Data_from_ARETT
1759658290418,True,True,-0.1021326,1.696299,0.09656359,-0.4348805,0.03606416,0.8997657,False,0,0,0,Data_from_ARETT
1759658290451,True,True,-0.1014312,1.695993,0.09691599,-0.4369323,0.03356593,0.8988679,False,0,0,0,Data_from_ARETT
1759658290485,True,True,-0.1017032,1.69611,0.09604511,-0.4344596,0.02675408,0.9002939,False,0,0,0,Data_from_ARETT
1759658290520,True,True,-0.1015334,1.696141,0.09611642,-0.4336849,0.02506693,0.9007159,False,0,0,0,Data_from_ARETT
1759658290554,True,True,-0.1033728,1.694342,0.09951735,-0.4373226,0.03555861,0.8986014,False,0,0,0,Data_from_ARETT
1759658290587,True,True,-0.1018846,1.695941,0.09618691,-0.4381921,0.03140027,0.8983327,False,0,0,0,Data_from_ARETT
1759658290622,True,True,-0.1009017,1.69627,0.09634113,-0.4326517,0.0260649,0.9011843,False,0,0,0,Data_from_ARETT
1759658290656,True,True,-0.1009362,1.694911,0.09793387,-0.4278446,0.02641986,0.9034661,False,0,0,0,Data_from_ARETT
1759658290690,True,True,-0.1009749,1.69472,0.0982197,-0.424266,0.01774185,0.9053638,False,0,0,0,Data_from_ARETT
1759658290724,True,True,-0.1002269,1.694494,0.09898933,-0.4224287,0.01533353,0.9062665,False,0,0,0,Data_from_ARETT
1759658290758,True,True,-0.1005995,1.694498,0.09881775,-0.4184841,0.01702021,0.9080647,False,0,0,0,Data_from_ARETT
1759658290792,True,True,-0.1,1.694216,0.0987382,-0.4229518,0.006078309,0.9061318,False,0,0,0,Data_from_ARETT
1759658290826,True,True,-0.1012016,1.693201,0.1008131,-0.4207896,0.006456397,0.9071353,False,0,0,0,Data_from_ARETT
1759658290861,True,True,-0.1009558,1.693742,0.1002349,-0.4136909,0.007111621,0.9103896,False,0,0,0,Data_from_ARETT
1759658290895,True,True,-0.1000284,1.693885,0.1002562,-0.4162281,0.003422957,0.9092538,False,0,0,0,Data_from_ARETT
1759658290929,True,True,-0.1016467,1.692863,0.101745,-0.416108,0.002818306,0.9093109,False,0,0,0,Data_from_ARETT
1759658290963,True,True,-0.1008009,1.693703,0.1008071,-0.4131187,0.002515143,0.9106737,False,0,0,0,Data_from_ARETT
1759658290997,True,True,-0.1006221,1.693177,0.1016606,-0.4136099,0.002099998,0.9104518,False,0,0,0,Data_from_ARETT
1759658291031,True,True,-0.1005466,1.693354,0.101544,-0.4064563,0.005002838,0.9136565,False,0,0,0,Data_from_ARETT
1759658291065,True,True,-0.09929558,1.69509,0.09955166,-0.4061728,-0.006145637,0.9137756,False,0,0,0,Data_from_ARETT
1759658291099,True,True,-0.1009086,1.69217,0.1038253,-0.4149272,0.01054609,0.9097935,False,0,0,0,Data_from_ARETT
1759658291134,True,True,-0.1004531,1.693013,0.1011422,-0.4126739,0.003632714,0.9108716,False,0,0,0,Data_from_ARETT
1759658291167,True,True,-0.09937026,1.693831,0.1008897,-0.4090427,-0.001346725,0.9125143,False,0,0,0,Data_from_ARETT
1759658291202,True,True,-0.09932559,1.6936,0.1013768,-0.4088807,0.003491258,0.9125811,False,0,0,0,Data_from_ARETT
1759658291236,True,True,-0.09945901,1.693059,0.1020705,-0.4067072,0.002765281,0.9135544,False,0,0,0,Data_from_ARETT
1759658291270,True,True,-0.0990629,1.693608,0.1020408,-0.4067658,0.004368928,0.913522,False,0,0,0,Data_from_ARETT
1759658291303,True,True,-0.09808097,1.694727,0.1014731,-0.4064025,0.003482377,0.9136875,False,0,0,0,Data_from_ARETT
1759658291338,True,True,-0.09859747,1.694136,0.1021057,-0.3983286,0.00732081,0.9172136,False,0,0,0,Data_from_ARETT
1759658291372,True,True,-0.09771107,1.693688,0.1022584,-0.3979571,0.007365437,0.9173745,False,0,0,0,Data_from_ARETT
1759658291405,True,True,-0.09713106,1.693848,0.1028091,-0.3941141,0.003362554,0.9190554,False,0,0,0,Data_from_ARETT
1759658291440,True,True,-0.09580964,1.694284,0.103329,-0.3722969,0.01123777,0.9280456,False,0,0,0,Data_from_ARETT
1759658291474,True,True,-0.0938647,1.694755,0.1035622,-0.3533654,0.01136444,0.9354163,False,0,0,0,Data_from_ARETT
