eyeDataTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,note
1759660368091,True,True,0.02571022,1.556038,0.07569135,-0.09848388,-0.1087555,0.989178,True,-0.0136884,1.51253,0.4714135,Data_from_ARETT
1759660368126,True,True,0.02572658,1.555552,0.07504392,-0.100468,-0.1099827,0.9888427,True,-0.0145452,1.511467,0.4714135,Data_from_ARETT
1759660368159,True,True,0.02523082,1.554465,0.0742852,-0.1009756,-0.1168158,0.9880071,True,-0.01535622,1.507511,0.4714135,Data_from_ARETT
1759660368194,True,True,0.02547024,1.553832,0.07419783,-0.09887184,-0.1259202,0.987101,False,0,0,0,Data_from_ARETT
1759660368227,True,True,0.02567801,1.553272,0.074382,-0.09946634,-0.1254144,0.9871057,False,0,0,0,Data_from_ARETT
1759660368262,True,True,0.0257818,1.553309,0.07363532,-0.09914229,-0.122105,0.9875531,False,0,0,0,Data_from_ARETT
1759660368296,True,True,0.02667498,1.553606,0.07261745,-0.09628697,-0.1240983,0.9875872,False,0,0,0,Data_from_ARETT
1759660368330,True,True,0.02715573,1.553099,0.07283762,-0.09681899,-0.1206576,0.9879615,True,-0.01190421,1.504421,0.4714135,Data_from_ARETT
1759660368364,True,True,0.0273518,1.553201,0.07208253,-0.09658667,-0.1202103,0.9880387,True,-0.01168518,1.504616,0.4714135,Data_from_ARETT
1759660368398,True,True,0.02821042,1.552905,0.07207491,-0.09664768,-0.1233708,0.9876431,False,0,0,0,Data_from_ARETT
