eyeDataTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,note
1759653122175,True,True,0.007911748,1.637939,0.3673395,0.149633,-0.2018561,0.9679174,False,0,0,0,Data_from_ARETT
1759653122210,True,True,0.007618444,1.637748,0.3669993,0.1391447,-0.2043264,0.9689631,False,0,0,0,Data_from_ARETT
1759653122244,True,True,0.007072004,1.637347,0.3679034,0.1344323,-0.204586,0.9695734,False,0,0,0,Data_from_ARETT
1759653122277,True,True,0.006491257,1.637882,0.3674732,0.1273175,-0.2036108,0.9707384,False,0,0,0,Data_from_ARETT
1759653122312,True,True,0.006136531,1.63773,0.3671223,0.1263051,-0.206243,0.9703148,False,0,0,0,Data_from_ARETT
1759653122346,True,True,0.006244047,1.636948,0.368098,0.1236437,-0.20674,0.9705518,False,0,0,0,Data_from_ARETT
1759653122379,True,True,0.005212029,1.637343,0.3676801,0.1159847,-0.2061266,0.9716272,False,0,0,0,Data_from_ARETT
1759653122414,True,True,0.004263882,1.636818,0.3684354,0.1018554,-0.209532,0.9724823,False,0,0,0,Data_from_ARETT
1759653122448,True,True,0.002888244,1.637173,0.3678133,0.08787321,-0.2118975,0.9733333,False,0,0,0,Data_from_ARETT
1759653122482,True,True,0.002812766,1.636675,0.3683858,0.08986904,-0.2120063,0.9731274,False,0,0,0,Data_from_ARETT
1759653122516,True,True,0.002390051,1.636493,0.3680666,0.08453016,-0.2134699,0.9732858,False,0,0,0,Data_from_ARETT
1759653122549,True,True,0.002369434,1.636106,0.3682463,0.08319969,-0.2160408,0.9728331,False,0,0,0,Data_from_ARETT
1759653122584,True,True,0.001646753,1.635785,0.3683612,0.07539037,-0.2189576,0.9728175,False,0,0,0,Data_from_ARETT
1759653122618,True,True,0.001404699,1.635523,0.3684402,0.07142042,-0.2206657,0.9727311,False,0,0,0,Data_from_ARETT
1759653122652,True,True,0.001059119,1.635559,0.368591,0.07667402,-0.2202274,0.9724305,False,0,0,0,Data_from_ARETT
1759653122686,True,True,0.00147479,1.635372,0.3681813,0.0756493,-0.2215036,0.9722208,False,0,0,0,Data_from_ARETT
1759653122720,True,True,0.001458366,1.634891,0.3689863,0.08016799,-0.2209764,0.9719787,False,0,0,0,Data_from_ARETT
1759653122755,True,True,0.001735593,1.635376,0.3683325,0.0814866,-0.2204265,0.9719939,False,0,0,0,Data_from_ARETT
1759653122790,True,True,0.0012788,1.635257,0.3681549,0.07799812,-0.222708,0.97176,False,0,0,0,Data_from_ARETT
1759653122824,True,True,0.001188445,1.635012,0.3686881,0.07876161,-0.2213439,0.97201,False,0,0,0,Data_from_ARETT
1759653122858,True,True,0.001240558,1.635078,0.3683262,0.07929045,-0.2207293,0.9721068,False,0,0,0,Data_from_ARETT
1759653122892,True,True,0.001226187,1.635114,0.3677533,0.08119297,-0.2235009,0.9713162,False,0,0,0,Data_from_ARETT
1759653122926,True,True,0.001384443,1.634801,0.3679622,0.08466623,-0.224278,0.9708403,False,0,0,0,Data_from_ARETT
1759653122960,True,True,0.001839589,1.63522,0.3677387,0.08964165,-0.2223767,0.9708311,False,0,0,0,Data_from_ARETT
1759653122994,True,True,0.002519011,1.635134,0.3675722,0.09548639,-0.2217061,0.9704271,False,0,0,0,Data_from_ARETT
1759653123027,True,True,0.002519322,1.635478,0.3673773,0.09827314,-0.2216787,0.9701551,False,0,0,0,Data_from_ARETT
1759653123062,True,True,0.002816967,1.635461,0.3671991,0.1005505,-0.2207662,0.9701298,False,0,0,0,Data_from_ARETT
1759653123095,True,True,0.00335663,1.635479,0.3671552,0.1058325,-0.2210519,0.9695027,False,0,0,0,Data_from_ARETT
1759653123131,True,True,0.0035301,1.635673,0.3669618,0.1064634,-0.2197554,0.9697284,False,0,0,0,Data_from_ARETT
1759653123164,True,True,0.004119667,1.635817,0.3668306,0.1104865,-0.2199956,0.9692237,False,0,0,0,Data_from_ARETT
1759653123198,True,True,0.004203402,1.6358,0.3668275,0.1136281,-0.2195557,0.9689602,False,0,0,0,Data_from_ARETT
1759653123232,True,True,0.004504422,1.635612,0.3670087,0.1160058,-0.2189368,0.9688185,False,0,0,0,Data_from_ARETT
1759653123267,True,True,0.004394194,1.635654,0.3667822,0.1155938,-0.2199355,0.9686416,False,0,0,0,Data_from_ARETT
1759653123301,True,True,0.004527988,1.635453,0.3670706,0.1153689,-0.2192363,0.9688268,False,0,0,0,Data_from_ARETT
1759653123335,True,True,0.004375379,1.635646,0.367029,0.11296,-0.2191159,0.9691379,False,0,0,0,Data_from_ARETT
1759653123369,True,True,0.004728128,1.635684,0.3670217,0.1147163,-0.2192669,0.9688974,False,0,0,0,Data_from_ARETT
1759653123404,True,True,0.004740755,1.635639,0.3672251,0.1139994,-0.2187569,0.9690973,False,0,0,0,Data_from_ARETT
1759653123438,True,True,0.004784173,1.636003,0.3670982,0.115572,-0.2172405,0.9692521,False,0,0,0,Data_from_ARETT
1759653123471,True,True,0.005226537,1.63599,0.3671358,0.1168751,-0.2167907,0.9691966,False,0,0,0,Data_from_ARETT
1759653123506,True,True,0.005133063,1.636021,0.3671682,0.116825,-0.2151111,0.9695768,False,0,0,0,Data_from_ARETT
1759653123540,True,True,0.005147652,1.636451,0.3669212,0.1163027,-0.2130076,0.9701039,False,0,0,0,Data_from_ARETT
1759653123574,True,True,0.005096903,1.636247,0.36689,0.1170139,-0.2145121,0.9696867,False,0,0,0,Data_from_ARETT
1759653123608,True,True,0.005106937,1.636201,0.3670225,0.1181939,-0.2151224,0.9694083,False,0,0,0,Data_from_ARETT
1759653123642,True,True,0.00524372,1.63642,0.3668083,0.1184385,-0.2136863,0.969696,False,0,0,0,Data_from_ARETT
1759653123676,True,True,0.005431088,1.636307,0.366964,0.1205663,-0.2142369,0.9693123,False,0,0,0,Data_from_ARETT
1759653123711,True,True,0.005661827,1.636236,0.3668772,0.1208176,-0.2145554,0.9692106,False,0,0,0,Data_from_ARETT
1759653123744,True,True,0.005510035,1.636342,0.3671427,0.1230482,-0.2142521,0.968997,False,0,0,0,Data_from_ARETT
1759653123778,True,True,0.005725259,1.636519,0.3669611,0.1233237,-0.2119862,0.9694602,False,0,0,0,Data_from_ARETT
1759653123812,True,True,0.005659108,1.636536,0.3669334,0.1243109,-0.2110732,0.9695334,False,0,0,0,Data_from_ARETT
1759653123848,True,True,0.006358202,1.636627,0.3667829,0.1277353,-0.2101038,0.9692988,False,0,0,0,Data_from_ARETT
1759653123882,True,True,0.005811895,1.636652,0.3667174,0.1274134,-0.2113001,0.969081,False,0,0,0,Data_from_ARETT
1759653123916,True,True,0.00574168,1.636719,0.36663,0.1278675,-0.211297,0.9690219,False,0,0,0,Data_from_ARETT
1759653123950,True,True,0.006361138,1.636535,0.3667717,0.1305518,-0.2114144,0.9686383,False,0,0,0,Data_from_ARETT
1759653123984,True,True,0.006272115,1.636377,0.3669198,0.1318727,-0.2116262,0.9684131,False,0,0,0,Data_from_ARETT
1759653124018,True,True,0.006470837,1.636345,0.3671125,0.1343216,-0.2106565,0.9682879,False,0,0,0,Data_from_ARETT
1759653124052,True,True,0.006382136,1.636539,0.3667844,0.133912,-0.2098088,0.9685287,False,0,0,0,Data_from_ARETT
1759653124086,True,True,0.006632144,1.636736,0.3667385,0.1376137,-0.2080698,0.968385,False,0,0,0,Data_from_ARETT
1759653124121,True,True,0.00666023,1.6369,0.3667008,0.1401748,-0.2073255,0.9681772,False,0,0,0,Data_from_ARETT
1759653124154,True,True,0.006959486,1.637107,0.3668109,0.1444862,-0.2047194,0.968098,False,0,0,0,Data_from_ARETT
1759653124189,True,True,0.006734219,1.637054,0.3665525,0.1440024,-0.2046162,0.9681919,False,0,0,0,Data_from_ARETT
1759653124224,True,True,0.006896344,1.637113,0.3666285,0.1471398,-0.2063593,0.9673498,False,0,0,0,Data_from_ARETT
1759653124258,True,True,0.006917808,1.637001,0.3666568,0.1457808,-0.2066257,0.9674987,False,0,0,0,Data_from_ARETT
1759653124292,True,True,0.007074166,1.637107,0.3667376,0.1492387,-0.2049398,0.9673301,False,0,0,0,Data_from_ARETT
1759653124326,True,True,0.007529242,1.637039,0.3664658,0.1531185,-0.205789,0.9665431,False,0,0,0,Data_from_ARETT
1759653124361,True,True,0.007822474,1.636781,0.3667397,0.1559841,-0.204917,0.9662701,False,0,0,0,Data_from_ARETT
1759653124395,True,True,0.008111907,1.636871,0.3669585,0.1610456,-0.2036194,0.965714,False,0,0,0,Data_from_ARETT
1759653124429,True,True,0.008209655,1.63724,0.3663515,0.1610748,-0.2039268,0.9656442,False,0,0,0,Data_from_ARETT
1759653124462,True,True,0.008129047,1.636984,0.3665789,0.1620589,-0.2037426,0.9655185,False,0,0,0,Data_from_ARETT
1759653124497,True,True,0.008669768,1.63727,0.366298,0.1656461,-0.2022717,0.9652189,False,0,0,0,Data_from_ARETT
1759653124531,True,True,0.008349229,1.637313,0.3662091,0.1657495,-0.2004114,0.9655891,False,0,0,0,Data_from_ARETT
1759653124564,True,True,0.008717559,1.637314,0.366162,0.1701453,-0.1996021,0.964992,False,0,0,0,Data_from_ARETT
1759653124599,True,True,0.008681709,1.637546,0.3658601,0.1692795,-0.1995433,0.9651564,False,0,0,0,Data_from_ARETT
1759653124633,True,True,0.008408158,1.637594,0.3660999,0.1704828,-0.1972786,0.9654102,False,0,0,0,Data_from_ARETT
1759653124667,True,True,0.008523944,1.637478,0.3661017,0.1710124,-0.1965364,0.9654679,False,0,0,0,Data_from_ARETT
1759653124701,True,True,0.008410142,1.637582,0.3659227,0.1711163,-0.1974362,0.9652659,False,0,0,0,Data_from_ARETT
1759653124735,True,True,0.008541918,1.637636,0.3661285,0.1759262,-0.1952831,0.9648391,False,0,0,0,Data_from_ARETT
1759653124769,True,True,0.008624526,1.637819,0.36581,0.177856,-0.1944283,0.9646579,False,0,0,0,Data_from_ARETT
1759653124804,True,True,0.008725911,1.637701,0.3662883,0.1807549,-0.1920038,0.9646047,False,0,0,0,Data_from_ARETT
1759653124837,True,True,0.008679304,1.637948,0.3661994,0.1803936,-0.186788,0.9656958,False,0,0,0,Data_from_ARETT
1759653124871,True,True,0.008193275,1.638364,0.3657848,0.1800279,-0.187456,0.9656346,False,0,0,0,Data_from_ARETT
1759653124906,True,True,0.008159026,1.638067,0.36589,0.1817933,-0.1878251,0.9652321,False,0,0,0,Data_from_ARETT
1759653124940,True,True,0.007878338,1.637657,0.3659433,0.1808953,-0.1907292,0.9648312,False,0,0,0,Data_from_ARETT
1759653124974,True,True,0.007283467,1.637576,0.3660833,0.1801849,-0.1914666,0.9648181,False,0,0,0,Data_from_ARETT
1759653125008,True,True,0.007403386,1.637663,0.3659568,0.182994,-0.1914731,0.9642879,False,0,0,0,Data_from_ARETT
1759653125042,True,True,0.007172149,1.637466,0.3661896,0.1841636,-0.1910724,0.9641448,False,0,0,0,Data_from_ARETT
1759653125076,True,True,0.006751752,1.63743,0.3661884,0.1845141,-0.1911557,0.9640612,False,0,0,0,Data_from_ARETT
1759653125111,True,True,0.006753461,1.637464,0.3660207,0.1872732,-0.1914228,0.9634761,False,0,0,0,Data_from_ARETT
1759653125144,True,True,0.006835707,1.637658,0.3658951,0.1936801,-0.1908473,0.9623229,False,0,0,0,Data_from_ARETT
1759653125178,True,True,0.00677134,1.637324,0.3661482,0.1946128,-0.1902346,0.962256,False,0,0,0,Data_from_ARETT
1759653125213,True,True,0.006336001,1.637359,0.3662207,0.1940604,-0.1908678,0.9622422,False,0,0,0,Data_from_ARETT
1759653125246,True,True,0.006279857,1.637173,0.3662458,0.1957238,-0.191149,0.9618494,False,0,0,0,Data_from_ARETT
1759653125281,True,True,0.006124044,1.637058,0.3662567,0.1952919,-0.1915337,0.9618607,False,0,0,0,Data_from_ARETT
1759653125315,True,True,0.005579334,1.637404,0.3660616,0.1954162,-0.1919447,0.9617535,False,0,0,0,Data_from_ARETT
1759653125350,True,True,0.005977365,1.637174,0.3663672,0.1990837,-0.1900883,0.9613699,False,0,0,0,Data_from_ARETT
1759653125384,True,True,0.005838035,1.637274,0.3660909,0.1993685,-0.1903735,0.9612545,False,0,0,0,Data_from_ARETT
1759653125418,True,True,0.005841446,1.63721,0.3662832,0.1995427,-0.1891745,0.961455,False,0,0,0,Data_from_ARETT
1759653125452,True,True,0.005938796,1.637296,0.366149,0.2024081,-0.1894886,0.960794,False,0,0,0,Data_from_ARETT
1759653125486,True,True,0.005905857,1.637351,0.3659941,0.2022792,-0.1912306,0.9604759,False,0,0,0,Data_from_ARETT
1759653125519,True,True,0.005951972,1.637233,0.3662748,0.203495,-0.1902088,0.960422,False,0,0,0,Data_from_ARETT
1759653125553,True,True,0.005973516,1.637288,0.3661607,0.2055395,-0.1897973,0.960068,False,0,0,0,Data_from_ARETT
1759653125588,True,True,0.005993529,1.637284,0.3659921,0.2053697,-0.1901922,0.9600261,False,0,0,0,Data_from_ARETT
1759653125622,True,True,0.006319044,1.637308,0.3660898,0.2095025,-0.1888178,0.9594042,False,0,0,0,Data_from_ARETT
1759653125655,True,True,0.006297228,1.637369,0.365908,0.211465,-0.1880854,0.9591175,False,0,0,0,Data_from_ARETT
1759653125689,True,True,0.006269416,1.637342,0.3659972,0.2113208,-0.1890598,0.9589577,False,0,0,0,Data_from_ARETT
1759653125724,True,True,0.006448484,1.637308,0.3662568,0.212642,-0.185134,0.9594315,False,0,0,0,Data_from_ARETT
1759653125758,True,True,0.006338536,1.637867,0.3657214,0.2119953,-0.1839548,0.9598014,False,0,0,0,Data_from_ARETT
1759653125792,True,True,0.006447814,1.637751,0.3659675,0.212149,-0.1831213,0.9599268,False,0,0,0,Data_from_ARETT
1759653125826,True,True,0.006076922,1.637942,0.3657986,0.2104598,-0.1807568,0.9607464,False,0,0,0,Data_from_ARETT
1759653125861,True,True,0.006218202,1.637949,0.3658117,0.2129136,-0.1810929,0.9601423,False,0,0,0,Data_from_ARETT
1759653125895,True,True,0.006345245,1.637748,0.3656404,0.211372,-0.1828327,0.9601532,False,0,0,0,Data_from_ARETT
1759653125929,True,True,0.005864176,1.637727,0.3657843,0.2085016,-0.1845444,0.9604533,False,0,0,0,Data_from_ARETT
1759653125963,True,True,0.005559819,1.637669,0.3657619,0.2019344,-0.1852393,0.9617218,False,0,0,0,Data_from_ARETT
1759653125997,True,True,0.005131481,1.637531,0.3660499,0.1976943,-0.1842535,0.9627916,False,0,0,0,Data_from_ARETT
1759653126031,True,True,0.00433982,1.63759,0.3658094,0.1884237,-0.1866318,0.9641914,False,0,0,0,Data_from_ARETT
1759653126064,True,True,0.00409419,1.637496,0.3660985,0.1878244,-0.1852718,0.9645705,False,0,0,0,Data_from_ARETT
1759653126100,True,True,0.003938712,1.637446,0.3657297,0.1838604,-0.1871159,0.9649782,False,0,0,0,Data_from_ARETT
1759653126134,True,True,0.003389928,1.637289,0.3659636,0.1774673,-0.1890838,0.9657912,False,0,0,0,Data_from_ARETT
1759653126168,True,True,0.002888906,1.637288,0.3663855,0.1746092,-0.185742,0.96696,False,0,0,0,Data_from_ARETT
1759653126202,True,True,0.002822255,1.637509,0.3661109,0.1708854,-0.1852643,0.9677166,False,0,0,0,Data_from_ARETT
1759653126236,True,True,0.001639526,1.637373,0.3661471,0.1596656,-0.1861255,0.9694659,False,0,0,0,Data_from_ARETT
1759653126271,True,True,0.001626777,1.637339,0.3662245,0.1580923,-0.1854591,0.9698514,False,0,0,0,Data_from_ARETT
1759653126304,True,True,0.001460324,1.637151,0.3659492,0.1478258,-0.1889964,0.9707873,False,0,0,0,Data_from_ARETT
1759653126338,True,True,0.00115673,1.636963,0.3662909,0.1453647,-0.1905748,0.9708503,False,0,0,0,Data_from_ARETT
1759653126373,True,True,0.001058836,1.637046,0.366063,0.1442645,-0.1903117,0.971066,False,0,0,0,Data_from_ARETT
1759653126406,True,True,0.001008279,1.63687,0.3660253,0.1424154,-0.1926533,0.9708772,False,0,0,0,Data_from_ARETT
1759653126441,True,True,0.0004597377,1.636168,0.3662774,0.1328316,-0.1963834,0.9714882,False,0,0,0,Data_from_ARETT
1759653126474,True,True,0.0006346014,1.636241,0.3665136,0.1327832,-0.192853,0.9722018,False,0,0,0,Data_from_ARETT
1759653126509,True,True,0.000673275,1.636602,0.3661374,0.133163,-0.1935056,0.9720201,False,0,0,0,Data_from_ARETT
1759653126543,True,True,0.0006282906,1.636532,0.3659653,0.1301822,-0.1949988,0.9721255,False,0,0,0,Data_from_ARETT
1759653126576,True,True,0.0008057063,1.636235,0.3665388,0.1339206,-0.1922627,0.9721627,False,0,0,0,Data_from_ARETT
1759653126611,True,True,0.001138898,1.63655,0.3659975,0.1362436,-0.192011,0.9718896,False,0,0,0,Data_from_ARETT
1759653126645,True,True,0.001116534,1.636555,0.3662773,0.1372456,-0.1913892,0.9718713,False,0,0,0,Data_from_ARETT
1759653126679,True,True,0.001416765,1.636513,0.3660569,0.1385299,-0.1899739,0.9719667,False,0,0,0,Data_from_ARETT
1759653126713,True,True,0.001120896,1.636339,0.3661157,0.1364418,-0.1916652,0.9719301,False,0,0,0,Data_from_ARETT
1759653126746,True,True,0.001260755,1.636326,0.3661141,0.1354956,-0.1915128,0.9720925,False,0,0,0,Data_from_ARETT
1759653126781,True,True,0.001473104,1.636342,0.3659202,0.1376047,-0.1901521,0.9720633,False,0,0,0,Data_from_ARETT
1759653126815,True,True,0.001483656,1.63642,0.36573,0.1371873,-0.1915805,0.9718418,False,0,0,0,Data_from_ARETT
1759653126849,True,True,0.001654285,1.636377,0.3659617,0.1412762,-0.1915573,0.9712604,False,0,0,0,Data_from_ARETT
1759653126883,True,True,0.001829822,1.63637,0.3658292,0.1424356,-0.1921588,0.9709722,False,0,0,0,Data_from_ARETT
1759653126916,True,True,0.001822798,1.636155,0.366106,0.1421439,-0.191745,0.9710968,False,0,0,0,Data_from_ARETT
1759653126951,True,True,0.001846643,1.636368,0.3658487,0.14444,-0.1913808,0.9708298,False,0,0,0,Data_from_ARETT
1759653126985,True,True,0.001998779,1.636132,0.3659602,0.1450817,-0.1916755,0.9706759,False,0,0,0,Data_from_ARETT
1759653127019,True,True,0.001936756,1.636033,0.3660855,0.1480335,-0.1913258,0.9702992,False,0,0,0,Data_from_ARETT
1759653127054,True,True,0.002142507,1.636212,0.3659726,0.1486071,-0.1919767,0.9700829,False,0,0,0,Data_from_ARETT
1759653127088,True,True,0.001951434,1.636302,0.3657138,0.1472565,-0.1917475,0.9703342,False,0,0,0,Data_from_ARETT
1759653127121,True,True,0.002038971,1.636195,0.3657774,0.1495683,-0.1926611,0.9697995,False,0,0,0,Data_from_ARETT
1759653127155,True,True,0.001927535,1.636062,0.3658369,0.1488089,-0.1929265,0.9698635,False,0,0,0,Data_from_ARETT
1759653127190,True,True,0.001901253,1.636091,0.3657852,0.1505993,-0.1925978,0.9696525,False,0,0,0,Data_from_ARETT
1759653127224,True,True,0.002247452,1.636128,0.3657282,0.1549989,-0.1917556,0.969126,False,0,0,0,Data_from_ARETT
1759653127258,True,True,0.002161743,1.636254,0.365585,0.1534123,-0.1904348,0.9696387,False,0,0,0,Data_from_ARETT
1759653127291,True,True,0.002121896,1.63625,0.3654892,0.1552704,-0.1911293,0.9692062,False,0,0,0,Data_from_ARETT
1759653127326,True,True,0.002154374,1.635974,0.3656956,0.1561858,-0.1911952,0.9690461,False,0,0,0,Data_from_ARETT
1759653127359,True,True,0.002107576,1.636171,0.3653899,0.1549485,-0.1905621,0.9693694,False,0,0,0,Data_from_ARETT
1759653127394,True,True,0.001987741,1.63622,0.3655637,0.1578602,-0.1885632,0.9692905,False,0,0,0,Data_from_ARETT
1759653127428,True,True,0.002223937,1.636274,0.3655602,0.1597166,-0.1890353,0.9688944,False,0,0,0,Data_from_ARETT
1759653127462,True,True,0.002290697,1.636428,0.3655702,0.1610126,-0.1888911,0.968708,False,0,0,0,Data_from_ARETT
1759653127496,True,True,0.002330753,1.636422,0.3654286,0.1605096,-0.1876906,0.9690247,False,0,0,0,Data_from_ARETT
1759653127531,True,True,0.002040041,1.636409,0.3654691,0.1597001,-0.1884667,0.9690078,False,0,0,0,Data_from_ARETT
1759653127564,True,True,0.002073713,1.636412,0.3652901,0.1615043,-0.1870787,0.9689777,False,0,0,0,Data_from_ARETT
1759653127598,True,True,0.001880118,1.636199,0.3653868,0.16138,-0.1876512,0.9688878,False,0,0,0,Data_from_ARETT
1759653127632,True,True,0.001858072,1.636176,0.3655349,0.1608413,-0.1881668,0.9688774,False,0,0,0,Data_from_ARETT
1759653127666,True,True,0.001516473,1.636408,0.3652862,0.1606162,-0.1873696,0.9690692,False,0,0,0,Data_from_ARETT
1759653127700,True,True,0.001433573,1.636353,0.3650934,0.1596455,-0.1881817,0.9690722,False,0,0,0,Data_from_ARETT
1759653127734,True,True,0.001317531,1.636091,0.3655135,0.1592765,-0.1879284,0.9691821,False,0,0,0,Data_from_ARETT
1759653127768,True,True,0.001305132,1.636451,0.3651383,0.1601523,-0.1872763,0.969164,False,0,0,0,Data_from_ARETT
1759653127803,True,True,0.00123393,1.63649,0.3651854,0.1605,-0.1877035,0.9690238,False,0,0,0,Data_from_ARETT
1759653127836,True,True,0.001112184,1.636438,0.3651992,0.1599073,-0.1864154,0.9693704,False,0,0,0,Data_from_ARETT
